"","state.abb","name","population","id","missing_2020","missing_2021","Notes","source"
"2367","SD","hyde county",1249,NA,"missing","","2 years combined 2021 2020","https://legislativeaudit.sd.gov/reports/reports.aspx"
"2368","SD","harding county",1307,1266341,"","missing","2 year combine 2019 2020",""
"2369","SD","campbell county",1377,1266365,"","missing","2 years combined 2019 2020",""
"2370","SD","sully county",1452,1266342,"","missing","2 years combined 2019 2020",""
"2371","SD","jerauld county",1648,NA,"missing","","2 years combined 2021 2020",""
"2372","SD","haakon county",1870,NA,"missing","missing","only until 2019",""
"2373","SD","mellette county",1921,NA,"missing","missing","only until 2019",""
"2374","SD","buffalo county",1938,1266364,"","missing","2 years combined 2019 2020",""
"2375","SD","faulk county",2128,128264,"","missing","",""
"2376","SD","miner county",2310,NA,"missing","","2 years combined 2021 2020",""
"2377","SD","sanborn county",2325,NA,"missing","","2 years combined 2021 2020",""
"2378","SD","ziebach county",2392,NA,"missing","","2 years combined 2021 2020",""
"2379","SD","mcpherson county",2402,NA,"missing","","2 years combined 2021 2020",""
"2380","SD","potter county",2480,1266336,"","missing","2 years combined 2019 2020",""
"2381","SD","aurora county",2733,NA,"missing","","uploaded 2 years combined 2021 2020",""
"2382","SD","jackson county",2801,NA,"missing","missing","2 years combined 2018 2019",""
"2383","SD","douglas county",2829,1266359,"","missing","2 years combined 2019 2020",""
"2384","SD","perkins county",2842,NA,"missing","","2 years combined 2021 2020",""
"2385","SD","stanley county",2969,NA,"missing","missing","2 years combined 2018 2019",""
"2386","SD","hand county",3145,1266362,"","missing","2 years combined 2019 2020",""
"2387","SD","bennett county",3389,1266356,"","missing","2 years combined 2019 2020",""
"2388","SD","hanson county",3465,NA,"missing","","2 years combined 2021 2020",""
"2389","SD","lyman county",3709,NA,"missing","missing","2 years combined 2018 2019",""
"2390","SD","clark county",3855,NA,"missing","","2 years combined 2021 2020",""
"2391","SD","corson county",3891,NA,"missing","","2 years combined 2021 2020",""
"2392","SD","edmunds county",3982,NA,"missing","","2 years combined 2021 2020",""
"2393","SD","gregory county",3997,1266361,"","missing","2 years combined 2019 2020",""
"2394","SD","deuel county",4294,1266358,"","missing","2 years combined 2019 2020",""
"2395","SD","marshall county",4315,NA,"missing","","2 years combined 2021 2020",""
"2396","SD","kingsbury county",5203,1266363,"","missing","2 years combined 2019 2020",""
"2397","SD","dewey county",5224,NA,"missing","","2 years combined 2021 2020",""
"2398","SD","brule county",5253,NA,"missing","","2 years combined 2021 2020",""
"2399","SD","walworth county",5286,NA,"missing","missing","2 years combined 2018 2019",""
"2400","SD","day county",5442,1266357,"","missing","2 years combined 2019 2020",""
"2401","SD","tripp county",5603,1266340,"","missing","2 years combined 2019 2020",""
"2402","SD","mccook county",5673,1266335,"","missing","2 years combined 2019 2020",""
"2403","SD","hamlin county",6157,NA,"missing","missing","2 years combined 2018 2019",""
"2404","SD","moody county",6343,NA,"missing","","2 years combined 2021 2020",""
"2405","SD","spink county",6347,1266338,"","missing","2 years combined 2019 2020",""
"2406","SD","fall river county",6972,NA,"missing","missing","2 years combined 2018 2019",""
"2407","SD","bon homme county",6973,128247,"","missing","",""
"2408","SD","hutchinson county",7421,128273,"","missing","",""
"2409","SD","grant county",7532,1266360,"","missing","2 years combined 2019 2020",""
"2410","SD","custer county",8334,NA,"missing","missing","2 years combined 2018 2019",""
"2411","SD","turner county",8672,NA,"missing","","2 years combined 2021 2020",""
"2412","SD","todd county",9317,1266339,"","missing","2 years combined 2019 2020",""
"2413","SD","charles mix county",9356,128253,"","missing","",""
"2414","SD","roberts county",10250,1266337,"","missing","2 years combined 2019 2020",""
"2415","SD","butte county",10286,128251,"","missing","",""
"2416","SD","lake county",11008,NA,"missing","","2 years combined 2021 2020",""
"2417","SD","oglala lakota county",13645,NA,"missing","missing","2 years combined 2021 2020",""
"2418","SD","clay county",14996,NA,"missing","","2 years combined 2021 2020",""
"2419","SD","union county",16853,128300,"","missing","",""
"2420","SD","hughes county",17745,128272,"","missing","",""
"2421","SD","beadle county",19165,128245,"","missing","",""
"2422","SD","davison county",19962,128258,"","missing","",""
"2423","SD","yankton county",23282,NA,"missing","missing","2 years combined 2018 2019","https://www.cityofyankton.org/home/showpublisheddocument/10575/637986564890130000"
"2424","SD","lawrence county",25838,128280,"","missing","",""
"2425","SD","codington county",28350,128256,"","missing","",""
"2426","SD","meade county",29900,128285,"","missing","",""
"2427","SD","brookings county",34350,128248,"","missing","",""
"2428","SD","brown county",38222,98509,"","missing","",""
"2429","SD","lincoln county",65650,87739,"","missing","",""
"2430","SD","pennington county",109563,38384,"","missing","",""
"2431","SD","minnehaha county",197686,38383,"","","",""
"2432","TN","pickett county",5002,197498,"","","",""
"2433","TN","van buren county",6174,151560,"","","",""
"2434","TN","moore county",6471,NA,"missing","missing","already in portal",""
"2435","TN","hancock county",6625,197449,"","missing","",""
"2436","TN","lake county",6988,191244,"","","",""
"2437","TN","clay county",7588,197425,"","","",""
"2438","TN","houston county",8303,197459,"","","",""
"2439","TN","perry county",8379,197497,"","","",""
"2440","TN","decatur county",11437,1239448,"","","",""
"2441","TN","jackson county",11634,197462,"","","",""
"2442","TN","trousdale county",11638,NA,"missing","missing","already in portal",""
"2443","TN","lewis county",12602,197471,"","","",""
"2444","TN","meigs county",12807,197488,"","","",""
"2445","TN","grundy county",13539,197445,"","","",""
"2446","TN","stewart county",13711,197520,"","","",""
"2447","TN","crockett county",13903,197429,"","","",""
"2448","TN","cannon county",14568,197419,"","","",""
"2449","TN","bledsoe county",14954,197411,"","missing","",""
"2450","TN","benton county",15850,197410,"","","",""
"2451","TN","sequatchie county",15850,197513,"","","",""
"2452","TN","wayne county",16222,197530,"","","",""
"2453","TN","chester county",17377,197423,"","","",""
"2454","TN","polk county",17568,197499,"","","",""
"2455","TN","haywood county",17824,197454,"","","",""
"2456","TN","unicoi county",17883,197525,"","","",""
"2457","TN","johnson county",17990,197464,"","","",""
"2458","TN","fentress county",18533,197437,"","","",""
"2459","TN","humphreys county",19001,197460,"","","",""
"2460","TN","union county",19841,197526,"","","",""
"2461","TN","smith county",19970,229386,"","","",""
"2462","TN","dekalb county",20187,197431,"","","",""
"2463","TN","morgan county",21038,197492,"","","",""
"2464","TN","scott county",21878,197512,"","","",""
"2465","TN","overton county",22592,197495,"","","",""
"2466","TN","grainger county",23563,153666,"","","",""
"2467","TN","hickman county",24969,197458,"","","",""
"2468","TN","lauderdale county",25120,197469,"","","",""
"2469","TN","macon county",25263,197482,"","","",""
"2470","TN","hardeman county",25432,197450,"","","",""
"2471","TN","mcnairy county",25858,197487,"","","",""
"2472","TN","hardin county",26805,1239450,"","","",""
"2473","TN","white county",27443,197532,"","","",""
"2474","TN","henderson county",27827,197455,"","","",""
"2475","TN","carroll county",28421,197420,"","","",""
"2476","TN","marion county",28865,197477,"","","",""
"2477","TN","giles county",30340,197441,"","","",""
"2478","TN","obion county",30767,197494,"","","",""
"2479","TN","claiborne county",32066,197424,"","","",""
"2480","TN","henry county",32144,197456,"","","",""
"2481","TN","weakley county",32899,197531,"","","",""
"2482","TN","rhea county",32934,197505,"","","",""
"2483","TN","marshall county",34466,197478,"","","",""
"2484","TN","lincoln county",35335,197473,"","","",""
"2485","TN","cocke county",36039,197426,"","","",""
"2486","TN","dyer county",36709,197434,"","","",""
"2487","TN","campbell county",39301,197418,"","","",""
"2488","TN","warren county",41054,107561,"","","",""
"2489","TN","cheatham county",41128,197422,"","","",""
"2490","TN","fayette county",42151,197436,"","","",""
"2491","TN","franklin county",42839,197438,"","","",""
"2492","TN","lawrence county",44182,197470,"","","",""
"2493","TN","monroe county",46395,197490,"","","",""
"2494","TN","bedford county",50381,154135,"","","",""
"2495","TN","gibson county",50436,197440,"","","",""
"2496","TN","mcminn county",53344,197479,"","","",""
"2497","TN","roane county",53510,197506,"","","",""
"2498","TN","dickson county",54442,197433,"","","",""
"2499","TN","jefferson county",54908,197463,"","","",""
"2500","TN","loudon county",55127,197475,"","","",""
"2501","TN","carter county",56362,197421,"","","",""
"2502","TN","hawkins county",56710,197453,"","","",""
"2503","TN","coffee county",58134,197427,"","","",""
"2504","TN","tipton county",61041,197524,"","","",""
"2505","TN","cumberland county",61377,197430,"","","",""
"2506","TN","hamblen county",64537,197447,"","","",""
"2507","TN","greene county",70333,197444,"","","",""
"2508","TN","robertson county",72945,197507,"","","",""
"2509","TN","anderson county",77302,197408,"","","",""
"2510","TN","putnam county",80052,197501,"","","",""
"2511","TN","sevier county",98562,197515,"","","",""
"2512","TN","madison county",98833,197483,"","","",""
"2513","TN","maury county",101824,197486,"","","",""
"2514","TN","bradley county",108820,229072,"","","",""
"2515","TN","washington county",133213,197529,"","","",""
"2516","TN","blount county",135649,197412,"","","",""
"2517","TN","wilson county",148645,197534,"","","",""
"2518","TN","sullivan county",158237,197521,"","","",""
"2519","TN","sumner county",197396,154229,"","","",""
"2520","TN","montgomery county",221265,197491,"","","",""
"2521","TN","williamson county",249538,197533,"","","",""
"2522","TN","rutherford county",343266,197509,"","","",""
"2523","TN","hamilton county",367242,229194,"","","",""
"2524","TN","knox county",480500,223210,"","","",""
"2525","TN","davidson county",716058,NA,"missing","missing","already in portal",""
"2526","TN","shelby county",929388,1265440,"","","",""
"2527","TX","loving county",65,NA,"missing","missing","only 2019, 2020","https://www.co.loving.tx.us/page/loving.audits"
"2528","TX","king county",266,NA,"missing","missing","pnlu 2019, 2021",""
"2529","TX","kenedy county",351,NA,"missing","missing","can't find",""
"2530","TX","mcmullen county",598,NA,"missing","missing","only 2020","https://mcmullencounty.org/audits/"
"2531","TX","borden county",641,NA,"missing","missing","only 2019, no statement of net position","https://www.co.borden.tx.us/upload/page/1383/Borden%20County%202019%20Financial%20Audit%20072220.pdf"
"2532","TX","terrell county",750,NA,"missing","missing","can't find",""
"2533","TX","kent county",761,NA,"missing","missing","can't find",""
"2534","TX","roberts county",822,NA,"missing","missing","uploaded files to portal","https://www.co.roberts.tx.us/page/roberts.Financial.Transparency"
"2535","TX","motley county",1063,NA,"missing","missing","can't find",""
"2536","TX","foard county",1085,NA,"missing","missing","can't find",""
"2537","TX","glasscock county",1117,NA,"missing","missing","uploaded files to portal","https://www.co.glasscock.tx.us/page/glasscock.Financial.Reports"
"2538","TX","stonewall county",1245,NA,"missing","missing","can't find",""
"2539","TX","cottle county",1364,NA,"missing","missing","uploaded files to portal","https://www.co.cottle.tx.us/page/cottle.Audit"
"2540","TX","sterling county",1381,129438,"","missing","",""
"2541","TX","briscoe county",1419,NA,"missing","missing","can't find",""
"2542","TX","edwards county",1424,NA,"missing","missing","can't find",""
"2543","TX","throckmorton county",1453,NA,"missing","","can't find",""
"2544","TX","irion county",1511,129393,"","missing","",""
"2545","TX","dickens county",1758,129374,"","missing","",""
"2546","TX","oldham county",1764,NA,"missing","missing","no statement of net position","https://www.co.oldham.tx.us/upload/page/10916/2021_audit.pdf"
"2547","TX","armstrong county",1849,NA,"missing","missing","uploaded files to portal","https://www.co.armstrong.tx.us/page/armstrong.AUDIT"
"2548","TX","menard county",1961,129414,"","missing","",""
"2549","TX","jeff davis county",1986,NA,"missing","missing","can't find",""
"2550","TX","culberson county",2185,NA,"missing","missing","only till 2015","https://www.co.culberson.tx.us/page/culberson.FinancialAudits"
"2551","TX","schleicher county",2445,NA,"missing","missing","can't find",""
"2552","TX","cochran county",2557,NA,"missing","missing","uploaded files to portal","https://www.co.cochran.tx.us/page/cochran.AuditedFinancial"
"2553","TX","collingsworth county",2638,NA,"missing","missing","only till 2017","https://www.co.collingsworth.tx.us/page/collingsworth.Treasurer.Reports"
"2554","TX","real county",2743,129427,"","missing","",""
"2555","TX","sherman county",2787,NA,"missing","missing","only 2019, 2020","https://www.co.sherman.tx.us/page/sherman.Audit.Reports"
"2556","TX","hall county",2797,NA,"missing","missing","can't find",""
"2557","TX","lipscomb county",3036,NA,"missing","missing","uploaded files to portal","https://www.co.lipscomb.tx.us/page/lipscomb.Financial.Reports"
"2558","TX","crockett county",3094,NA,"missing","missing","uploaded files to portal","https://www.co.crockett.tx.us/page/crockett.Audit"
"2559","TX","shackelford county",3105,129434,"","","",""
"2560","TX","kinney county",3124,65057,"","","",""
"2561","TX","hudspeth county",3203,NA,"missing","missing","only 2019","https://www.co.hudspeth.tx.us/page/hudspeth.Budget"
"2562","TX","donley county",3279,NA,"missing","missing","can't find",""
"2563","TX","coke county",3295,129363,"","missing","",""
"2564","TX","upton county",3301,NA,"missing","missing","can't find",""
"2565","TX","concho county",3303,NA,"missing","missing","uploaded files to portal","https://www.co.concho.tx.us/page/concho.Treasurer.Reports"
"2566","TX","knox county",3346,NA,"missing","missing","can't find",""
"2567","TX","sutton county",3355,129440,"","missing","",""
"2568","TX","hemphill county",3363,NA,"missing","missing","uploaded files to portal","https://www.co.hemphill.tx.us/page/hemphill.AnnualFinancialAudit"
"2569","TX","reagan county",3378,129426,"","missing","",""
"2570","TX","baylor county",3461,NA,"missing","missing","can't find",""
"2571","TX","hardeman county",3559,129388,"","missing","",""
"2572","TX","fisher county",3676,NA,"missing","","uploaded files to portal","https://www.fishercounty.org/page/fisher.Financial.Audit"
"2573","TX","mason county",3968,NA,"missing","missing","can't find",""
"2574","TX","kimble county",4291,NA,"missing","missing","can't find",""
"2575","TX","mills county",4447,129415,"","","",""
"2576","TX","crane county",4673,129367,"","","",""
"2577","TX","jim hogg county",4846,129396,"","","",""
"2578","TX","wheeler county",4976,NA,"missing","missing","uploaded files to portal","https://www.co.wheeler.tx.us/page/County%20Audits"
"2579","TX","crosby county",5093,NA,"missing","missing","can't find",""
"2580","TX","delta county",5222,NA,"missing","missing","can't find",""
"2581","TX","martin county",5252,NA,"missing","missing","can't find",""
"2582","TX","hansford county",5260,NA,"missing","missing","can't find",""
"2583","TX","hartley county",5349,129389,"","missing","",""
"2584","TX","floyd county",5368,NA,"missing","missing","can't find",""
"2585","TX","haskell county",5432,NA,"missing","missing","can't find",""
"2586","TX","lynn county",5610,NA,"missing","missing","only 2019",""
"2587","TX","san saba county",5722,129432,"","missing","",""
"2588","TX","carson county",5791,NA,"missing","missing","uploaded files to portal","https://www.co.carson.tx.us/page/carson.Budgets"
"2589","TX","garza county",5817,NA,"missing","missing","only 2021, 2022","https://www.garzacounty.net/page/ct.audits"
"2590","TX","presidio county",6109,NA,"missing","missing","can't find",""
"2591","TX","childress county",6662,129361,"","missing","",""
"2592","TX","la salle county",6664,129402,"","missing","",""
"2593","TX","refugio county",6742,38642,"","","",""
"2594","TX","bailey county",6868,129353,"","","",""
"2595","TX","swisher county",6946,98550,"","","",""
"2596","TX","goliad county",7021,NA,"missing","missing","only 2021","https://www.co.goliad.tx.us/page/goliad.External%20Audit%20Reports"
"2597","TX","brooks county",7057,NA,"missing","missing","only 2018","https://www.co.brooks.tx.us/page/brooks.Audit"
"2598","TX","dallam county",7126,NA,"missing","missing","can't find",""
"2599","TX","castro county",7336,129360,"","missing","",""
"2600","TX","mcculloch county",7591,129408,"","","",""
"2601","TX","yoakum county",7675,NA,"missing","missing","uploaded files to portal","https://www.co.yoakum.tx.us/page/yoakum.AuditedFinancailStatement"
"2602","TX","coleman county",7686,NA,"missing","missing","only 2019","https://www.co.coleman.tx.us/page/coleman.Treasurer.Reports"
"2603","TX","winkler county",7750,129445,"","missing","",""
"2604","TX","san augustine county",7923,NA,"missing","missing","can't find",""
"2605","TX","hamilton county",8247,NA,"missing","missing","only 2020","https://www.co.hamilton.tx.us/page/hamilton.cafr"
"2606","TX","jack county",8486,NA,"missing","missing","can't find",""
"2607","TX","archer county",8554,129351,"","","",""
"2608","TX","dimmit county",8577,38623,"","","",""
"2609","TX","mitchell county",9014,129416,"","missing","",""
"2610","TX","stephens county",9098,NA,"missing","","only 2020","https://www.co.stephens.tx.us/page/stephens.Annual.Financials"
"2611","TX","somervell county",9204,NA,"missing","missing","only available till 2018","http://www.somervell.co/wp-content/uploads/2021/01/2018-Audit-Report.pdf"
"2612","TX","brewster county",9553,NA,"missing","missing","only available till 2018","http://www.brewstercountytx.com/financial-transparency/audit/"
"2613","TX","zavala county",9662,NA,"missing","missing","can't find",""
"2614","TX","marion county",9751,129411,"","missing","",""
"2615","TX","duval county",9807,53645,"","","",""
"2616","TX","parmer county",9854,NA,"missing","","can't find",""
"2617","TX","sabine county",9888,49998,"","","",""
"2618","TX","runnels county",9919,129430,"","missing","",""
"2619","TX","ochiltree county",9954,129419,"","","",""
"2620","TX","clay county",10250,98536,"","missing","only 2020",""
"2621","TX","franklin county",10371,88175,"","missing","",""
"2622","TX","live oak county",11349,129405,"","missing","only 2020",""
"2623","TX","blanco county",11450,88083,"","","uploaded files to portal",""
"2624","TX","red river county",11560,NA,"missing","missing","can't find",""
"2625","TX","ward county",11680,88492,"","missing","",""
"2626","TX","terry county",11794,NA,"missing","missing","only 2019",""
"2627","TX","morris county",11972,129417,"","","uploaded files to portal",""
"2628","TX","newton county",12157,52478,"","missing","",""
"2629","TX","rains county",12178,NA,"missing","missing","can't find",""
"2630","TX","camp county",12427,88103,"","","uploaded files to portal","https://www.co.camp.tx.us/page/camp.Budgets"
"2631","TX","dawson county",12473,88139,"","missing","",""
"2632","TX","wilbarger county",12844,88503,"","missing","only 2020",""
"2633","TX","lamb county",13005,NA,"missing","missing","only 2019",""
"2634","TX","madison county",13464,129410,"","missing","",""
"2635","TX","comanche county",13628,98540,"","missing","",""
"2636","TX","trinity county",13632,88483,"","missing","",""
"2637","TX","callahan county",13744,NA,"missing","missing","only 2021",""
"2638","TX","zapata county",13874,38650,"","","",""
"2639","TX","nolan county",14723,88392,"","","",""
"2640","TX","karnes county",14763,1266312,"","missing","",""
"2641","TX","reeves county",14763,NA,"missing","missing","can't find",""
"2642","TX","jackson county",14992,88319,"","missing","",""
"2643","TX","pecos county",15185,88403,"","missing","only 2020",""
"2644","TX","leon county",15731,88353,"","missing","",""
"2645","TX","robertson county",16771,NA,"missing","missing","can't find",""
"2646","TX","scurry county",16937,88444,"","missing","",""
"2647","TX","falls county",16954,88163,"","","",""
"2648","TX","lee county",17502,88351,"","missing","",""
"2649","TX","burleson county",17680,129357,"","","uploaded files to portal",""
"2650","TX","eastland county",17775,54580,"","","",""
"2651","TX","young county",17847,129447,"","","",""
"2652","TX","bosque county",18245,88087,"","missing","only 2020",""
"2653","TX","frio county",18409,88179,"","missing","",""
"2654","TX","deaf smith county",18526,129372,"","missing","",""
"2655","TX","andrews county",18617,88054,"","missing","",""
"2656","TX","freestone county",19445,88178,"","missing","",""
"2657","TX","jones county",19678,88327,"","","",""
"2658","TX","gonzales county",19679,88188,"","missing","",""
"2659","TX","tyler county",19811,88485,"","","",""
"2660","TX","dewitt county",19835,88142,"","missing","",""
"2661","TX","montague county",19994,98546,"","","",""
"2662","TX","calhoun county",20063,58651,"","","",""
"2663","TX","willacy county",20150,197614,"","","",""
"2664","TX","lavaca county",20348,88348,"","missing","",""
"2665","TX","colorado county",20558,98538,"","","",""
"2666","TX","hutchinson county",20568,88316,"","missing","",""
"2667","TX","bandera county",20992,88067,"","","",""
"2668","TX","gray county",21198,NA,"missing","missing","can't find",""
"2669","TX","moore county",21264,NA,"missing","missing","can't find",""
"2670","TX","llano county",21285,88358,"","","",""
"2671","TX","hockley county",21503,88216,"","","uploaded files to portal",""
"2672","TX","gaines county",21699,88182,"","missing","",""
"2673","TX","lampasas county",21707,NA,"missing","missing","uploaded files to portal",""
"2674","TX","houston county",22055,88311,"","","",""
"2675","TX","limestone county",22139,NA,"missing","missing","can't find",""
"2676","TX","panola county",22492,88398,"","missing","",""
"2677","TX","shelby county",23927,55081,"","missing","",""
"2678","TX","aransas county",23932,44983,"","","",""
"2679","TX","fayette county",24471,88166,"","","",""
"2680","TX","uvalde county",24559,88488,"","","",""
"2681","TX","milam county",24775,88374,"","","",""
"2682","TX","gillespie county",26742,88186,"","","",""
"2683","TX","san jacinto county",27531,52922,"","missing","",""
"2684","TX","cass county",28436,109838,"","missing","",""
"2685","TX","palo pinto county",28445,129421,"","","",""
"2686","TX","grimes county",29430,65056,"","","",""
"2687","TX","austin county",30131,88061,"","","",""
"2688","TX","kleberg county",30977,38634,"","","",""
"2689","TX","bee county",31049,1240953,"","","",""
"2690","TX","titus county",31292,100197,"","","",""
"2691","TX","hale county",32465,88195,"","","",""
"2692","TX","jasper county",32921,88322,"","","",""
"2693","TX","howard county",34812,88313,"","missing","",""
"2694","TX","fannin county",35798,129377,"","","",""
"2695","TX","washington county",35805,88493,"","","",""
"2696","TX","hill county",35962,52911,"","","",""
"2697","TX","matagorda county",36280,38637,"","","",""
"2698","TX","hopkins county",36824,98544,"","missing","",""
"2699","TX","brown county",38048,88094,"","missing","",""
"2700","TX","jim wells county",38877,88325,"","","",""
"2701","TX","upshur county",41038,65904,"","","",""
"2702","TX","wharton county",41564,56364,"","missing","",""
"2703","TX","cooke county",41744,53360,"","","",""
"2704","TX","erath county",42716,NA,"missing","missing","can't find",""
"2705","TX","kendall county",44547,88333,"","","",""
"2706","TX","wood county",45041,88510,"","missing","",""
"2707","TX","caldwell county",45949,88099,"","","",""
"2708","TX","chambers county",47025,38620,"","","",""
"2709","TX","val verde county",47605,38646,"","","",""
"2710","TX","atascosa county",49134,88059,"","","",""
"2711","TX","burnet county",49473,129358,"","","",""
"2712","TX","wilson county",50051,88507,"","","",""
"2713","TX","lamar county",50126,88345,"","","",""
"2714","TX","cherokee county",50488,NA,"missing","missing","uploaded files to portal","https://www.co.cherokee.tx.us/ips/cms/Financial_Reports/AnnualFinancials/index.html"
"2715","TX","polk county",50494,46307,"","","",""
"2716","TX","medina county",50939,38638,"","","",""
"2717","TX","rusk county",52257,88433,"","","",""
"2718","TX","kerr county",52691,48806,"","","",""
"2719","TX","navarro county",52828,38640,"","","",""
"2720","TX","hardin county",56344,NA,"missing","missing","uploaded files to portal","https://www.co.hardin.tx.us/page/hardin.Audit.Reports"
"2721","TX","waller county",57304,88491,"","","",""
"2722","TX","maverick county",57873,65058,"","","",""
"2723","TX","anderson county",57926,88052,"","","",""
"2724","TX","van zandt county",59749,88489,"","missing","",""
"2725","TX","hood county",62054,88218,"","","",""
"2726","TX","nacogdoches county",64619,88386,"","","",""
"2727","TX","starr county",65861,98549,"","","",""
"2728","TX","harrison county",68798,88203,"","missing","",""
"2729","TX","san patricio county",68838,38643,"","","",""
"2730","TX","wise county",68943,88509,"","","",""
"2731","TX","walker county",76544,65221,"","","",""
"2732","TX","henderson county",82394,88208,"","missing","",""
"2733","TX","coryell county",83146,88133,"","","",""
"2734","TX","orange county",84747,44919,"","","",""
"2735","TX","angelina county",86376,38612,"","","",""
"2736","TX","victoria county",91303,100211,"","","",""
"2737","TX","liberty county",92465,38635,"","missing","",""
"2738","TX","bowie county",92924,65055,"","","",""
"2739","TX","bastrop county",98046,38613,"","","",""
"2740","TX","hunt county",100257,88315,"","","",""
"2741","TX","rockwall county",109136,88429,"","","",""
"2742","TX","potter county",118272,88415,"","","",""
"2743","TX","tom green county",120194,88480,"","","",""
"2744","TX","gregg county",124241,38628,"","","",""
"2745","TX","wichita county",129617,88502,"","","uploaded files to portal","https://wichitacountytx.com/financial-transparency/comprehensive-annual-financial-reports/"
"2746","TX","grayson county",136100,38627,"","","",""
"2747","TX","randall county",141342,88419,"","","",""
"2748","TX","taylor county",143444,88465,"","","",""
"2749","TX","kaufman county",147126,88331,"","","",""
"2750","TX","parker county",149547,129422,"","","",""
"2751","TX","comal county",163640,88123,"","missing","",""
"2752","TX","ector county",165485,88149,"","","",""
"2753","TX","midland county",170348,88372,"","","",""
"2754","TX","guadalupe county",173686,38629,"","","uploaded files to portal","https://www.co.guadalupe.tx.us/auditor/fin_docs.php"
"2755","TX","johnson county",180945,88326,"","","",""
"2756","TX","ellis county",194295,88158,"","","",""
"2757","TX","smith county",234195,100195,"","","",""
"2758","TX","brazos county",234486,38617,"","","",""
"2759","TX","hays county",243967,38631,"","","",""
"2760","TX","jefferson county",256118,38633,"","","",""
"2761","TX","mclennan county",261177,43975,"","","",""
"2762","TX","webb county",267345,38648,"","","",""
"2763","TX","lubbock county",311564,38636,"","","",""
"2764","TX","galveston county",351559,38626,"","","",""
"2765","TX","nueces county",353376,38641,"","","",""
"2766","TX","bell county",372229,38614,"","","",""
"2767","TX","brazoria county",373481,38616,"","","",""
"2768","TX","cameron county",421445,38619,"","","",""
"2769","TX","williamson county",615517,44495,"","","",""
"2770","TX","montgomery county",625243,38639,"","","",""
"2771","TX","fort bend county",829036,38625,"","","",""
"2772","TX","el paso county",866547,38624,"","","",""
"2773","TX","hidalgo county",872806,38632,"","","",""
"2774","TX","denton county",914324,44488,"","","",""
"2775","TX","collin county",1075654,38621,"","","",""
"2776","TX","travis county",1296515,38645,"","","",""
"2777","TX","bexar county",2015369,38615,"","","",""
"2778","TX","tarrant county",2115682,38644,"","","",""
"2779","TX","dallas county",2609966,38622,"","","",""
"2780","TX","harris county",4734505,1265423,"","","",""
"2781","UT","daggett county",952,102833,"","missing","",""
"2782","UT","piute county",1433,102905,"","missing","can't find",""
"2783","UT","rich county",2500,102910,"","missing","",""
"2784","UT","wayne county",2508,51803,"","missing","",""
"2785","UT","garfield county",5107,39286,"","","",""
"2786","UT","beaver county",7087,102814,"","missing","",""
"2787","UT","kane county",7688,NA,"missing","missing","can't find",""
"2788","UT","grand county",9677,39287,"","","",""
"2789","UT","emery county",9842,39285,"","","",""
"2790","UT","juab county",11818,102865,"","","",""
"2791","UT","morgan county",12381,102882,"","","",""
"2792","UT","millard county",13049,102878,"","","",""
"2793","UT","san juan county",14517,39289,"","","",""
"2794","UT","duchesne county",19617,98551,"","","",""
"2795","UT","carbon county",20488,39283,"","","",""
"2796","UT","sevier county",21561,39290,"","","",""
"2797","UT","sanpete county",28521,102922,"","","",""
"2798","UT","wasatch county",35063,39293,"","","",""
"2799","UT","uintah county",35671,45123,"","","",""
"2800","UT","summit county",42482,39291,"","","",""
"2801","UT","iron county",57708,53249,"","","",""
"2802","UT","box elder county",57946,102819,"","","",""
"2803","UT","tooele county",73338,44984,"","","",""
"2804","UT","cache county",133624,41435,"","","",""
"2805","UT","washington county",182009,39294,"","","",""
"2806","UT","weber county",262973,44545,"","","",""
"2807","UT","davis county",363745,39284,"","","",""
"2808","UT","utah county",663559,39292,"","","",""
"2809","UT","salt lake county",1186921,39288,"","","",""
"2810","VA","highland county",2241,326394,"","","",""
"2811","VA","norton city",3680,NA,"missing","missing","",""
"2812","VA","bath county",4186,230219,"","","",""
"2813","VA","craig county",4878,230284,"","","",""
"2814","VA","emporia city",5709,NA,"missing","missing","",""
"2815","VA","covington city",5742,NA,"missing","missing","",""
"2816","VA","bland county",6257,230227,"","","",""
"2817","VA","surry county",6551,NA,"missing","missing","",""
"2818","VA","king and queen county",6588,88745,"","","",""
"2819","VA","buena vista city",6621,NA,"missing","missing","",""
"2820","VA","galax city",6714,NA,"missing","missing","",""
"2821","VA","charles city county",6744,230271,"","","",""
"2822","VA","rappahannock county",7321,230417,"","","",""
"2823","VA","lexington city",7321,NA,"missing","missing","",""
"2824","VA","franklin city",8149,NA,"missing","missing","",""
"2825","VA","mathews county",8520,230373,"","","",""
"2826","VA","richmond county",8919,230421,"","","",""
"2827","VA","cumberland county",9666,230288,"","","",""
"2828","VA","essex county",10595,230299,"","","",""
"2829","VA","middlesex county",10616,230375,"","","",""
"2830","VA","sussex county",10789,230453,"","","",""
"2831","VA","lancaster county",10897,230354,"","","",""
"2832","VA","greensville county",11382,326392,"","","",""
"2833","VA","charlotte county",11541,230272,"","","",""
"2834","VA","northumberland county",11838,230392,"","","",""
"2835","VA","lunenburg county",11947,230361,"","","",""
"2836","VA","northampton county",12208,230390,"","","",""
"2837","VA","poquoson city",12472,NA,"missing","missing","",""
"2838","VA","amelia county",13268,230210,"","","",""
