"","state.abb","state.name","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"199","KY","Kentucky","21067",2020,"fayette county",1657659630,550547759,347164567,81753967,21929685,0,648451921,612169719,322567,313127,0.97072573394922,61269
"200","FL","Florida","12033",2020,"escambia county",570084045,277714794,18605452,56521677,0,0,398873936,432969034,321897,297356,0.923738370015998,54492
"201","NY","New York","36001",2020,"albany county",1356447298,138641943,683948129,150502366,0,0,662299392,603825554,314838,284723,0.904318909442016,74512
"202","NH","New Hampshire","33015",2020,"rockingham county",66415930,35522347,4260367,14426061,0,0,79370716,86644917,314182,223033,0.70989827357914,104281
"203","OH","Ohio","39093",2020,"lorain county",316545058,118692501,79341772,18785302,0,218782,246582003,255648114,312974,268324,0.857363786250176,63348
"204","PA","Pennsylvania","42095",2020,"northampton county",192206851,0,23527826,39905783,681536,0,355060812,403843796,312955,260194,0.831420893366693,78768
"205","TX","Texas","48303",2020,"lubbock county",104771149,12732070,29816178,16436771,0,0,128022659,142925616,310642,277958,0.894794278889644,57270
"206","IL","Illinois","17111",2020,"mchenry county",81111416,30650423,22463655,13562774,0,0,169598370,174028083,310227,266519,0.859104081178742,92522
"207","ME","Maine","23005",2020,"cumberland county",54640686,11511294,3387252,4015435,0,0,60863067,62706342,303076,188977,0.623544473370751,80484
"208","NJ","New Jersey","34015",2020,"gloucester county",15000,0,0,15000,0,0,21591862,21982783,302285,268084,0.886832024453016,93783
"209","MO","Missouri","29077",2020,"greene county",132618432,13641923,0,25166895,2632016,0,171949257,191763324,298915,256644,0.858585216533128,53391
"210","GA","Georgia","13063",2020,"clayton county",616804693,282845551,235504000,31626135,0,0,336777850,325513798,297608,296033,0.994751255901477,51422
"211","MI","Michigan","26139",2020,"ottawa county",142570321,69552911,0,29375281,0,294014,172409247,177632731,296207,233409,0.788011478730587,79402
"212","NY","New York","36027",2020,"dutchess county",982691845,126564243,461883735,110609586,0,0,560419980,507053627,295897,201990,0.682603891034804,87370
"213","OK","Oklahoma","40027",2020,"cleveland county",0,0,0,0,0,0,57891206,62627107,295514,249086,0.842850762025933,67692
"214","GA","Georgia","13051",2020,"chatham county",155627645,18711320,42547000,65898036,0,0,286835772,361915091,295280,286383,0.969833147640802,61527
"215","WA","Washington","53067",2020,"thurston county",190527499,24403920,64265430,23854893,6671557,0,250728066,288457250,294797,231890,0.786619763698595,81544
"216","SC","South Carolina","45063",2020,"lexington county",218799568,157490310,10358384,14488347,0,0,206871522,211755810,293985,220039,0.74845488467334,65016
"217","FL","Florida","12073",2020,"leon county",349037469,204591147,41518671,38420138,0,0,312098695,319947399,292203,252934,0.865625363623297,57246
"218","PA","Pennsylvania","42043",2020,"dauphin county",222829953,30832045,28028194,33527541,0,0,281834047,288161298,286399,243938,0.851735852877609,66121
"219","IL","Illinois","17201",2020,"winnebago county",188739941,0,8758472,14548335,14377153,0,163534609,169916237,285350,257688,0.903059400735938,57113
"220","MI","Michigan","26065",2020,"ingham county",413273124,190612666,66446199,24358827,0,890867,227235058,242698181,284891,243397,0.854324324324324,57733
"221","AR","Arkansas","05007",2020,"benton county",20256099,45620923,0,20256099,0,0,84757780,92914597,284329,216081,0.759957514604355,78974
"222","CA","California","06079",2020,"san luis obispo county",1290311000,625259000,28036000,90338000,0,0,666485000,653511000,282443,228515,0.809120329717021,79688
"223","SC","South Carolina","45091",2020,"york county",359031792,111321245,37040847,40967542,0,0,218333411,267614031,282108,218152,0.773341841256337,73466
"224","CA","California","06047",2020,"merced county",771333463,452130968,32708042,190219629,0,0,561326120,557126420,281202,233963,0.832010440893024,54703
"225","FL","Florida","12001",2020,"alachua county",356936637,232999465,11268567,29073976,0,0,320194419,336334024,278475,213748,0.767585503540802,56006
"226","WA","Washington","53035",2020,"kitsap county",205882072,24177146,18187129,30838797,8404528,0,261639697,300646480,275605,227183,0.824288580644459,86826
"227","NJ","New Jersey","34001",2020,"atlantic county",291199489,98202828,1783226,0,0,0,252431660,262147758,274536,233532,0.850648735675727,65693
"228","FL","Florida","12109",2020,"st johns county",740663686,282139344,0,47811622,0,10316093,460436082,656449607,273427,232977,0.852069123159916,94662
"229","IN","Indiana","18141",2020,"st joseph county",233644931,38906873,130268621,10057278,410630,0,196141112,198729069,272914,245568,0.899806531042974,59325
"230","MD","Maryland","24021",2020,"frederick county",905060688,10210493,26824045,119972129,15879382,0,823276725,917939754,271709,196883,0.724588450483407,104253
"231","CA","California","06087",2020,"santa cruz county",994509543,523261501,175366985,83148452,0,0,672965580,625864710,270869,234855,0.867068348710224,90370
"232","PA","Pennsylvania","42049",2020,"erie county",151190849,6957237,46070539,53559738,0,0,378636513,402121475,270869,205913,0.760174397141127,56799
"233","NC","North Carolina","37021",2020,"buncombe county",679634202,44103637,134334172,35475942,0,0,447444694,449464892,269446,209355,0.776965841782581,63838
"234","WI","Wisconsin","55009",2020,"brown county",134859140,0,5237345,30575945,18236747,0,254628050,296156413,268729,224156,0.834099873483665,67232
"235","MN","Minnesota","27163",2020,"washington county",398150946,74377089,152802376,26196678,0,0,254063111,310968482,267563,231804,0.866336781677929,105251
"236","TX","Texas","48479",2020,"webb county",143436259,19433202,248690,27720782,0,0,177009541,190557326,267110,251462,0.941403295971009,50865
"237","GA","Georgia","13057",2020,"cherokee county",200672837,87230260,10274923,22318113,0,0,248058399,243911624,266625,217834,0.817020478583752,96997
"238","IL","Illinois","17119",2020,"madison county",56663883,12197368,21982092,14582964,985129,0,128318881,145115173,265858,222154,0.835608348786387,65886
"239","LA","Louisiana","22103",2020,"st tammany parish",211762698,180123,0,59544875,0,0,176650552,184493526,264575,203766,0.770178024719356,68616
"240","CA","California","06041",2020,"marin county",719706519,193419598,207680577,34281209,0,0,673236386,780087679,262318,246548,0.939871378959367,118472
"241","UT","Utah","49057",2020,"weber county",101820155,17540797,5901329,12588257,0,0,199322908,221424930,262213,247561,0.944085759067664,72348
"242","MI","Michigan","26077",2020,"kalamazoo county",85930743,0,29221051,23480442,26483836,0,114519762,131555551,261663,205048,0.783612947605763,62476
"243","MD","Maryland","24025",2020,"harford county",1063073380,150170070,110807139,87285230,0,0,730084461,815240458,260924,206316,0.79071300455305,95951
"244","TX","Texas","48309",2020,"mclennan county",209528873,21216337,36913941,18651559,0,0,145822467,152389103,260582,197983,0.759781102851726,58524
"245","PA","Pennsylvania","42041",2020,"cumberland county",60337130,0,2526707,17394429,8384686,0,171670367,198977299,259464,205275,0.791134971807807,81975
"246","IL","Illinois","17163",2020,"st clair county",134496462,0,0,17681590,10501201,1003080,105699173,134296517,257403,220963,0.858442113442113,66422
"247","WA","Washington","53077",2020,"yakima county",101466000,19376000,18426000,10582000,4774000,0,179861000,216357000,256719,178600,0.695677915926584,60058
"248","TX","Texas","48245",2020,"jefferson county",382571796,52224482,262909828,13439960,0,0,179124079,175068215,256526,231266,0.901530449155251,55575
"249","MO","Missouri","29047",2020,"clay county",90416155,25570939,1334583,7818050,0,0,120427200,106035071,253322,232835,0.919079479740265,75129
"250","GA","Georgia","13117",2020,"forsyth county",618135372,2131453,6417975,60225234,0,0,291980837,464898872,251283,231837,0.922613149317702,120919
"251","TN","Tennessee","47187",2020,"williamson county",905617619,0,75435511,10341815,244375,0,345294626,318438012,247733,201545,0.813580326651219,123474
"252","AR","Arkansas","05143",2020,"washington county",27223856,40626753,0,27223856,0,0,74222728,82724993,245866,186859,0.759987961166628,64218
"253","OH","Ohio","39165",2020,"warren county",215537516,83195651,57721813,17304964,829433,0,194029088,235945142,242338,199886,0.824826584467085,97011
"254","LA","Louisiana","22055",2020,"lafayette parish",1052345560,172101826,39985771,52790043,0,0,518939487,572376693,241756,219802,0.909200713124553,59062
"255","TX","Texas","48209",2020,"hays county",642695494,19255943,36730279,27060238,0,0,194520235,202552256,241066,169365,0.702564017472321,79336
"256","GA","Georgia","13151",2020,"henry county",188078827,77353081,69360303,16232907,0,0,211766736,249766633,240719,195408,0.811791684668816,76577
"257","VA","Virginia","51013",2020,"arlington county",1901383410,0,162071917,194022046,25800000,0,1476956078,1651720818,238644,238643,1,124474
"258","NC","North Carolina","37179",2020,"union county",726334795,35645683,63275916,24607155,459398,0,405428909,406580125,238233,172427,0.723671343492804,87553
"259","DE","Delaware","10005",2020,"sussex county",195731358,1384706,10203348,25295318,0,0,104334079,148761107,237380,148167,0.624181684907616,70500
"260","AZ","Arizona","04025",2020,"yavapai county",283025175,172421308,0,18210912,0,0,207711571,227354606,236218,160668,0.680194234766669,57676
"261","NY","New York","36091",2020,"saratoga county",505571544,71190299,294923229,41865617,0,0,352944853,324185627,235499,168425,0.715153136398184,87154
"262","TX","Texas","48041",2020,"brazos county",180680274,18812549,72006732,15801942,0,0,141769458,180576104,233848,206137,0.881496179158346,50494
"263","TX","Texas","48423",2020,"smith county",123513550,13350862,59199436,7261430,0,0,106100440,114674197,233484,151937,0.650752316054121,62903
"264","OH","Ohio","39085",2020,"lake county",299990144,119167967,81068624,21145320,1230248,86908,236236913,259427183,232524,215134,0.924897787216846,74208
"265","NY","New York","36065",2020,"oneida county",822010453,79645465,97865008,99851668,0,0,464852395,446977536,232111,152372,0.656422186322025,59804
"266","AL","Alabama","01003",2020,"baldwin county",182707530,35161936,8608799,27966278,0,0,138324972,176081417,231761,144654,0.624135446375023,65658
"267","ID","Idaho","16027",2020,"canyon county",47066475,27943926,0,6603850,0,0,104280523,107955506,231106,187826,0.8127301443067,64301
"268","IA","Iowa","19113",2020,"linn county",112530664,25904835,8719928,8655615,0,0,120493261,121259101,230303,198767,0.863082340783069,70464
"269","SC","South Carolina","45015",2020,"berkeley county",375708059,118909140,5105549,29170515,0,0,238853450,330166442,229854,179131,0.779301403891917,74289
"270","MA","Massachusetts","25001",2020,"barnstable county",129843948,52676399,45383288,4320259,0,0,43270740,38436635,229004,222599,0.972065014236057,82980
"271","AL","Alabama","01101",2020,"montgomery county",420896212,39397677,190631339,15835563,0,0,108635782,119358878,228948,200646,0.87635944338164,50645
"272","OH","Ohio","39099",2020,"mahoning county",311131966,103005897,68740479,12890068,618436,99091,242138091,250876002,228621,192851,0.843566010830483,50216
"273","NC","North Carolina","37071",2020,"gaston county",414506048,43930819,74375686,22146822,2332906,0,297824416,308771942,227942,184950,0.811387057290638,56017
"274","AL","Alabama","01125",2020,"tuscaloosa county",164964651,40681286,112746547,6047121,0,0,104161582,102394146,227041,156450,0.689097764231223,56274
"275","WA","Washington","53073",2020,"whatcom county",62757454,18462899,7021801,22682601,5617735,0,181783145,218210626,226843,161998,0.71412890626722,71739
"276","MO","Missouri","29099",2020,"jefferson county",892948,0,0,892948,0,0,96897165,107264144,226572,147898,0.652283021447567,68959
"277","NC","North Carolina","37025",2020,"cabarrus county",464355331,30102584,34368202,22103515,0,0,291464232,295961334,225807,186803,0.827279410462171,79148
"278","NC","North Carolina","37129",2020,"new hanover county",971374798,52495721,406914976,32039104,454072,0,424676929,406788594,225705,221841,0.982893372677247,66212
"279","OR","Oregon","41029",2020,"jackson county",160358239,88714447,2291669,15967541,347210,871434,176861984,176542235,223262,177278,0.794046376629833,63308
"280","AL","Alabama","01117",2020,"shelby county",133812337,39089547,20078069,9252950,0,0,102113467,1369662125,223034,169571,0.760326242915561,85457
"281","TN","Tennessee","47125",2020,"montgomery county",351787448,0,21607460,6581156,4503133,0,207052935,237417564,219994,181045,0.822673797763429,63593
"282","NM","New Mexico","35013",2020,"doña ana county",146438072,77429888,26431734,11621029,0,0,155303228,159278404,219567,170190,0.775137661060024,46619
"283","FL","Florida","12019",2020,"clay county",361979878,159309529,34981149,20414244,0,0,217044258,232364233,218250,186762,0.855744690600014,76711
"284","LA","Louisiana","22019",2020,"calcasieu parish",207402958,537500,41242821,121224879,0,0,266857133,223124117,216779,162501,0.749595221071569,57667
"285","CA","California","06113",2020,"yolo county",534140363,308593334,65653459,26306946,0,0,396802017,396274025,216405,198987,0.919520524207151,76247
"286","NC","North Carolina","37101",2020,"johnston county",642972249,28028805,193474728,13281895,408016,0,309165706,358058353,215991,101511,0.469960509076431,69889
"287","PA","Pennsylvania","42069",2020,"lackawanna county",0,0,0,0,0,0,18098708,16616322,215911,178000,0.824471041612628,61227
"288","OH","Ohio","39041",2020,"delaware county",275005609,82702760,57874783,17409243,1102928,0,181017853,231370401,214120,170594,0.796706581233304,118661
"289","AZ","Arizona","04015",2020,"mohave county",141739557,109837092,336952,12808084,0,1826548,152657134,177481815,213269,162227,0.760675585064731,48169
"290","NY","New York","36063",2020,"niagara county",879012298,84443924,584751018,26967073,0,0,394135522,391370637,212650,148925,0.700276489894953,61068
"291","ME","Maine","23031",2020,"york county",8716473,3098584,695856,2286903,0,0,23935841,24916263,211981,101791,0.480209650331176,73794
"292","FL","Florida","12091",2020,"okaloosa county",364186999,153799006,10656793,29485355,0,0,272762537,317643872,211664,189144,0.893588071886161,69053
"293","CA","California","06007",2020,"butte county",451146897,267024698,60582927,23062987,0,0,489430705,705536775,211631,167154,0.789833295531867,62982
"294","PA","Pennsylvania","42125",2020,"washington county",106426419,12940887,28276732,26326962,0,0,128213213,136879886,209325,141659,0.676664326077507,68238
